veh77	2021-07-28 00:04:32	1111.22	932.67	70	0.000
veh8	2021-07-28 00:04:32	1349.34	387.72	70	49.500
veh101	2021-07-28 00:04:33	1294.96	326.11	70	0.000
veh102	2021-07-28 00:04:33	218.23	980.71	70	69.840
veh106	2021-07-28 00:04:33	726.98	445.99	70	54.252
veh118	2021-07-28 00:04:33	1081.21	376.66	70	45.900
veh124	2021-07-28 00:04:33	1103.12	643.79	70	28.980
veh126	2021-07-28 00:04:33	1109.7	871.15	70	49.392
veh130	2021-07-28 00:04:33	511.2	719.44	70	66.276
veh133	2021-07-28 00:04:33	1090.9	734.93	70	0.000
veh134	2021-07-28 00:04:33	1090.52	719.93	70	0.000
veh137	2021-07-28 00:04:33	1082.24	416.03	70	40.752
veh138	2021-07-28 00:04:33	565.98	599.77	70	32.220
veh139	2021-07-28 00:04:33	1110.85	917.64	70	1.908
veh144	2021-07-28 00:04:33	1082.77	436.6	70	42.264
veh145	2021-07-28 00:04:33	1111.04	925.17	70	0.000
veh149	2021-07-28 00:04:33	1098.56	478.29	70	0.000
veh152	2021-07-28 00:04:33	629.62	709.71	70	72.144
veh154	2021-07-28 00:04:33	601.78	966.36	70	16.308
veh161	2021-07-28 00:04:33	603.09	947.35	70	30.888
veh163	2021-07-28 00:04:33	1153.0	677.26	70	61.200
veh165	2021-07-28 00:04:33	1118.89	692.77	70	0.000
veh168	2021-07-28 00:04:33	1031.97	695.54	70	64.440
veh169	2021-07-28 00:04:33	613.21	706.96	70	84.312
veh170	2021-07-28 00:04:33	766.37	963.22	70	29.232
veh171	2021-07-28 00:04:33	602.64	928.19	70	42.912
veh173	2021-07-28 00:04:33	951.15	340.58	70	34.452
veh174	2021-07-28 00:04:33	1156.1	683.59	70	60.912
veh176	2021-07-28 00:04:33	1090.71	727.43	70	0.000
veh178	2021-07-28 00:04:33	1098.36	470.79	70	0.000
veh179	2021-07-28 00:04:33	1103.44	655.74	70	0.468
veh180	2021-07-28 00:04:33	1029.55	698.81	70	63.000
